FID,STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990,STAIDT
6791,09235600,"POT CREEK ABOVE DIVERSIONS, NEAR VERNAL, UTAH",Ref,WestMnts,64.0143,14,40.768015,-109.319022,UT," "," ",36,36,4,T09235600
6792,09235800,"POT CREEK NEAR VERNAL, UTAH",Non-ref,WestXeric,277.614,14,40.673573,-109.051511,UT," "," ",25,25,0,T09235800
6793,09236000,"BEAR RIVER NEAR TOPONAS, CO.",Non-ref,WestMnts,57.7125,14,40.043873,-107.072273,CO," "," ",33,33,0,T09236000
6794,09237450,"YAMPA RIVER ABOVE STAGECOACH RESERVOIR, CO",Non-ref,WestMnts,529.1712,14,40.269148,-106.880881,CO," ",yes,21,21,20,T09237450
6795,09237500,"YAMPA RIVER BELOW STAGECOACH RESERVOIR, CO",Non-ref,WestMnts,583.0263,14,40.285259,-106.831435,CO," ",yes,46,41,20,T09237500
6796,09238900,"FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO",Non-ref,WestMnts,67.833,14,40.474978,-106.786993,CO," ",yes,33,33,20,T09238900
6797,09239500,"YAMPA RIVER AT STEAMBOAT SPRINGS, CO.",Non-ref,WestMnts,1460.046,14,40.483588,-106.832271,CO," ",yes,101,60,20,T09239500
6798,09240020,"YAMPA RIVER BELOW SODA CREEK AT STEAMBOAT SPGS, CO",Non-ref,WestMnts,1538.795,14,40.489222,-106.841528,CO," ",yes,0,0,0,T09240020
6799,09241000,"ELK RIVER AT CLARK, CO.",Non-ref,WestMnts,560.6775,14,40.717473,-106.915883,CO," "," ",68,42,2,T09241000
6800,09242500,"ELK RIVER NEAR MILNER, CO.",Non-ref,WestMnts,1161.777,14,40.514698,-106.953941,CO," ",yes,38,18,18,T09242500
6801,09243700,"MIDDLE CREEK NEAR OAK CREEK, CO.",Non-ref,WestMnts,61.146,14,40.385533,-106.993107,CO," "," ",25,25,12,T09243700
6802,09243800,"FOIDEL CREEK NEAR OAK CREEK, CO.",Non-ref,WestMnts,22.3866,14,40.345811,-107.085053,CO," "," ",24,24,12,T09243800
6803,09243900,"FOIDEL CREEK AT MOUTH, NEAR OAK CREEK, CO.",Non-ref,WestMnts,45.1386,14,40.390255,-106.994774,CO," "," ",25,25,12,T09243900
6804,09244410,"YAMPA RIVER BELOW DIVERSION, NEAR HAYDEN, CO.",Non-ref,WestMnts,3600.077,14,40.488308,-107.159778,CO," "," ",21,21,0,T09244410
6805,09244490,"YAMPA RIVER ABOVE ELKHEAD CREEK NEAR HAYDEN, CO",Non-ref,WestMnts,4073.456,14,40.518028,-107.399784,CO," ",yes,5,5,5,T09244490
6806,09245000,"ELKHEAD CREEK NEAR ELKHEAD, CO.",Ref,WestMnts,173.7738,14,40.669694,-107.285059,CO," "," ",43,43,7,T09245000
6807,09246200,"ELKHEAD CREEK ABOVE LONG GULCH, NEAR HAYDEN, CO",Non-ref,WestMnts,444.1338,14,40.591639,-107.320893,CO," ",yes,14,14,14,T09246200
6808,09246500,"ELKHEAD CREEK NEAR CRAIG, CO",Non-ref,WestMnts,587.2491,14,40.531083,-107.436174,CO," ",yes,9,1,1,T09246500
6809,09247600,"YAMPA RIVER BELOW CRAIG, CO.",Non-ref,WestMnts,5503.889,14,40.480805,-107.614234,CO," ",yes,25,25,20,T09247600
6810,09250000,"MILK CREEK NEAR THORNBURGH, CO.",Non-ref,WestMnts,164.3805,14,40.193585,-107.732291,CO," "," ",34,34,0,T09250000
6811,09251000,"YAMPA RIVER NEAR MAYBELL, CO.",Non-ref,WestMnts,8753.69,14,40.502747,-108.029804,CO," ",yes,93,60,20,T09251000
6812,09253000,"LITTLE SNAKE RIVER NEAR SLATER, CO.",Non-ref,WestMnts,649.6137,14,40.99941,-107.143388,CO," ",yes,62,57,18,T09253000
6813,09255000,"SLATER FORK NEAR SLATER, CO.",Non-ref,WestMnts,387.9297,14,40.982466,-107.382839,CO," ",yes,78,60,20,T09255000
6814,09256000,"SAVERY CREEK NEAR SAVERY, WY",Non-ref,WestMnts,855.4077,14,41.097778,-107.381944,WY," "," ",36,29,3,T09256000
6815,09257000,"LITTLE SNAKE RIVER NEAR DIXON, WY",Non-ref,WestMnts,2772.073,14,41.028298,-107.549233,WY," "," ",46,22,0,T09257000
6816,09258000,"WILLOW CREEK NEAR DIXON, WY",Non-ref,WestMnts,63.819,14,40.915522,-107.521732,CO," "," ",40,40,4,T09258000
6817,09258980,"MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY",Non-ref,WestXeric,2612.889,14,41.068159,-107.631596,WY," ",yes,5,5,5,T09258980
6818,09260000,"LITTLE SNAKE RIVER NEAR LILY, CO.",Non-ref,WestXeric,10466.33,14,40.547189,-108.424265,CO," ",yes,88,60,20,T09260000
6819,09260050,"YAMPA RIVER AT DEERLODGE PARK, CO.",Non-ref,WestXeric,20551.92,14,40.451634,-108.525101,CO," ",yes,25,25,18,T09260050
6820,09261700,"BIG BRUSH CREEK ABV RED FLEET RES, NR VERNAL, UT",Non-ref,WestMnts,200.1717,14,40.588848,-109.465414,UT," ",yes,30,30,20,T09261700
6821,09262000,"BIG BRUSH CREEK NEAR VERNAL,UTAH",Non-ref,WestMnts,216.8559,14,40.581626,-109.434857,UT," "," ",40,30,0,T09262000
6822,09266500,"ASHLEY CREEK NEAR VERNAL, UT",Non-ref,WestMnts,262.7073,14,40.577458,-109.622086,UT," ",yes,94,60,20,T09266500
6823,09268000,"DRY FORK ABOVE SINKS, NEAR DRY FORK, UTAH",Non-ref,WestMnts,115.3962,14,40.626345,-109.820149,UT," "," ",36,26,0,T09268000
6824,09268500,"NORTH FORK OF DRY FORK NEAR DRY FORK, UTAH",Ref,WestMnts,22.8114,14,40.642733,-109.810982,UT," "," ",43,40,0,T09268500
6825,09268900,"BROWNIE CANYON ABOVE SINKS, NR DRY FORK, UTAH",Ref,WestMnts,19.3833,14,40.659401,-109.750981,UT," "," ",29,29,0,T09268900
6826,09270500,"DRY FORK AT MOUTH NEAR DRY FORK, UTAH",Non-ref,WestMnts,299.9979,14,40.526348,-109.605696,UT," "," ",35,35,0,T09270500
6827,09271500,"ASHLEY CREEK NEAR JENSEN, UTAH",Non-ref,WestMnts,983.2122,14,40.374684,-109.408188,UT," "," ",37,34,0,T09271500
6828,09275000,"W F DUCHESNE RIVER BL DRY HOLLOW NR HANNA, UT",Non-ref,WestMnts,113.5134,14,40.448556,-110.97572,UT," "," ",26,26,0,T09275000
6829,09275500,"WEST FORK DUCHESNE RIVER NEAR HANNA, UT",Non-ref,WestMnts,159.885,14,40.450223,-110.88433,UT," "," ",50,45,5,T09275500
6830,09276000,"WOLF CREEK ABOVE RHOADES CANYON NEAR HANNA, UT",Ref,WestMnts,27.7299,14,40.471056,-110.918775,UT," "," ",39,35,0,T09276000
6831,09277500,"DUCHESNE RIVER NEAR TABIONA, UT",Non-ref,WestMnts,923.7699,14,40.30023,-110.602381,UT," ",yes,91,60,20,T09277500
6832,09277800,"ROCK CREEK ABOVE SOUTH FORK, NEAR HANNA, UT",Non-ref,WestMnts,256.5576,14,40.557445,-110.697941,UT," "," ",24,24,5,T09277800
6833,09278000,"SOUTH FORK ROCK CREEK NEAR HANNA,UTAH",Non-ref,WestMnts,38.3238,14,40.548278,-110.69433,UT," "," ",39,39,3,T09278000
6834,09278500,"ROCK CREEK NEAR HANNA, UTAH",Ref,WestMnts,313.7247,14,40.545501,-110.656274,UT," "," ",34,34,0,T09278500
6835,09279000,"ROCK CREEK NEAR MOUNTAIN HOME, UT",Non-ref,WestMnts,379.2339,14,40.49328,-110.578217,UT," ",yes,72,60,20,T09279000
6836,09279100,"ROCK CREEK NEAR TALMAGE, UT",Non-ref,WestMnts,610.9659,14,40.311064,-110.494047,UT," "," ",31,31,5,T09279100
6837,09279150,"DUCHESNE RIV ABV KNIGHT DIVERSION, NR DUCHESNE, UT",Non-ref,WestMnts,1614.546,14,40.27051,-110.442657,UT," "," ",33,33,14,T09279150
6838,09279500,"DUCHESNE RIVER AT DUCHESNE, UTAH",Non-ref,WestMnts,1740.337,14,40.164125,-110.393488,UT," "," ",52,20,0,T09279500
6839,09280400,HOBBLE CREEK AT DANIELS SUMMIT NEAR WALLSBURG UT,Ref,WestMnts,7.7418,14,40.298289,-111.265173,UT," "," ",21,21,0,T09280400
6840,09285000,"STRAWBERRY RIVER NEAR SOLDIER SPRINGS, UT",Non-ref,WestMnts,552.2517,14,40.133288,-111.024887,UT," "," ",45,38,5,T09285000
6841,09285900,"STRAWBERRY RIVER AT PINNACLES NEAR FRUITLAND, UT",Non-ref,WestMnts,964.0908,14,40.127178,-110.741824,UT," ",yes,8,8,8,T09285900
6842,09287000,"CURRANT C BL RED LEDGE HOLLOW NR FRUITLAND, UT",Non-ref,WestMnts,128.0952,14,40.324117,-111.046,UT," "," ",32,28,0,T09287000
6843,09287500,"WATER HOLLOW NR FRUITLAND, UTAH",Non-ref,WestMnts,35.8452,14,40.241619,-110.98072,UT," "," ",38,35,0,T09287500
6844,09288000,"CURRANT CREEK NEAR FRUITLAND, UT",Non-ref,WestMnts,363.6441,14,40.200231,-110.907662,UT," ",yes,71,57,17,T09288000
6845,09288150,"W F AVINTAQUIN CREEK NR FRUITLAND, UTAH",Ref,WestMnts,145.4679,14,39.993014,-110.81488,UT," "," ",22,22,0,T09288150
6846,09288180,"STRAWBERRY RIVER NEAR DUCHESNE, UTAH",Non-ref,WestMnts,2376.08,14,40.154679,-110.554879,UT," ",yes,41,41,20,T09288180
6847,09288900,"SOWERS CREEK NEAR DUCHESNE, UTAH",Ref,WestXeric,105.1299,14,39.989406,-110.459876,UT," "," ",22,22,0,T09288900
6848,09289500,"LAKE FORK RIVER AB MOON LAKE, NR MOUNTAIN HOME, UT",Non-ref,WestMnts,201.5208,14,40.606612,-110.527107,UT," ",yes,60,52,20,T09289500
6849,09291000,"LAKE FORK RIVER BL MOON LAKE NR MOUNTAIN HOME, UT",Non-ref,WestMnts,296.9973,14,40.556336,-110.484606,UT," ",yes,67,60,20,T09291000
6850,09292000,"YELLOWSTONE R @ BRIDGE CMPGRND NR ALTONAH, UT",Non-ref,WestMnts,275.1102,14,40.546337,-110.333771,UT," ",yes,13,13,13,T09292000
6851,09292500,"YELLOWSTONE RIVER NEAR ALTONAH, UTAH",Non-ref,WestMnts,325.6659,14,40.511893,-110.341549,UT," ",yes,65,60,20,T09292500
6852,09295000,"DUCHESNE RIVER AT MYTON, UT",Non-ref,WestXeric,6832.204,14,40.200238,-110.063761,UT," ",yes,98,60,20,T09295000
6853,09295100,"DUCHESNE RIV ABV UINTA RIV, NR RANDLETT, UT",Non-ref,WestXeric,6971.617,14,40.206628,-109.859867,UT," ",yes,11,11,11,T09295100
6854,09296800,"UINTA R BLW POWERPLANT DIVERSION, NR NEOLA, UT",Non-ref,WestMnts,404.1846,14,40.59134,-110.114323,UT," ",yes,19,19,19,T09296800
6855,09297000,"UINTA RIVER NEAR NEOLA, UTAH",Non-ref,WestMnts,423.495,14,40.535508,-110.063488,UT," "," ",55,34,0,T09297000
6856,09298000,"FARM CREEK NEAR WHITEROCKS, UTAH",Ref,WestMnts,38.2626,14,40.567454,-109.961541,UT," "," ",32,32,0,T09298000
6857,09299500,"WHITEROCKS RIVER NEAR WHITEROCKS, UT",Non-ref,WestMnts,298.2501,14,40.593565,-109.932374,UT," ",yes,83,60,20,T09299500
6858,09301500,"UINTA RIVER AT RANDLETT, UT",Non-ref,WestXeric,2767.507,14,40.233572,-109.803755,UT," ",yes,16,16,11,T09301500
6859,09302000,"DUCHESNE RIVER NEAR RANDLETT, UT",Non-ref,WestXeric,9771.918,14,40.215517,-109.783476,UT," ",yes,67,60,20,T09302000
6860,09302450,"LOST CREEK NEAR BUFORD, CO.",Ref,WestMnts,56.1321,14,40.050256,-107.468948,CO," "," ",25,25,0,T09302450
6861,09303000,"NORTH FORK WHITE RIVER AT BUFORD, CO",Non-ref,WestMnts,671.1525,14,39.987477,-107.614508,CO," "," ",56,50,12,T09303000
6862,09303300,"SOUTH FORK WHITE RIVER AT BUDGES RESORT, CO.",Ref,WestMnts,136.7937,14,39.843315,-107.334778,CO," "," ",20,20,6,T09303300
6863,09303500,"SOUTH FORK WHITE RIVER NEAR BUFORD, CO.",Ref,WestMnts,398.6208,14,39.921646,-107.551727,CO," "," ",38,25,3,T09303500
6864,09304000,"SOUTH FORK WHITE RIVER AT BUFORD, CO.",Non-ref,WestMnts,462.3273,14,39.974422,-107.625341,CO," "," ",47,46,8,T09304000
6865,09304115,"WHITE RIVER BELOW NORTH ELK CREEK NEAR BUFORD, CO",Non-ref,WestMnts,1374.006,14,39.949977,-107.694788,CO," ",yes,6,6,6,T09304115
6866,09304200,"WHITE RIVER ABOVE COAL CREEK, NEAR MEEKER, CO.",Non-ref,WestMnts,1667.251,14,40.004974,-107.825349,CO," ",yes,48,48,20,T09304200
6867,09304500,"WHITE RIVER NEAR MEEKER, CO.",Non-ref,WestMnts,1939.882,14,40.033585,-107.862295,CO," ",yes,105,60,20,T09304500
6868,09304800,"WHITE RIVER BELOW MEEKER, CO",Non-ref,WestMnts,2655.893,14,40.013305,-108.093136,CO," ",yes,48,48,20,T09304800
6869,09306007,"PICEANCE CREEK BELOW RIO BLANCO, CO.",Ref,WestXeric,459.6948,14,39.826085,-108.183138,CO," "," ",24,24,9,T09306007
6870,09306200,"PICEANCE CREEK BL RYAN GULCH, NR RIO BLANCO, CO.",Non-ref,WestXeric,1311.149,14,39.921083,-108.297588,CO," ",yes,44,44,19,T09306200
6871,09306222,"PICEANCE CREEK AT WHITE RIVER, CO",Non-ref,WestXeric,1689.349,14,40.077471,-108.23592,CO," ",yes,41,41,20,T09306222
6872,09306224,"WHITE RIV AB CROOKED WASH NR WHITE RIVER CITY, CO",Non-ref,WestXeric,4722.345,14,40.1625,-108.345,CO," ",yes,9,9,2,T09306224
6873,09306242,"CORRAL GULCH NEAR RANGELY, CO.",Ref,WestXeric,81.9855,14,39.92025,-108.472872,CO,yes,yes,35,35,20,T09306242
6874,09306255,"YELLOW CREEK NEAR WHITE RIVER, CO.",Non-ref,WestXeric,678.6747,14,40.168581,-108.401205,CO," ",yes,31,31,20,T09306255
6875,09306290,"WHITE RIVER BELOW BOISE CREEK, NEAR RANGELY, CO.",Non-ref,WestXeric,6559.255,14,40.179693,-108.565377,CO," ",yes,27,27,20,T09306290
6876,09306500,"WHITE RIVER NEAR WATSON, UTAH",Non-ref,WestXeric,10098.16,14,39.978856,-109.178727,UT," ",yes,80,54,20,T09306500
6877,09307500,"WILLOW CREEK ABOVE DIVERSIONS NEAR OURAY, UTAH",Ref,WestXeric,774.9621,14,39.566354,-109.587353,UT," "," ",27,27,0,T09307500
6878,09308500,"MINNIE MAUD CREEK NR MYTON, UTAH",Ref,WestMnts,82.3788,14,39.798574,-110.565991,UT," "," ",37,37,0,T09308500
6879,09310000,"GOOSEBERRY CREEK NEAR SCOFIELD, UT",Non-ref,WestMnts,43.7409,14,39.715795,-111.300179,UT," "," ",63,54,14,T09310000
6880,09310500,"FISH CREEK ABOVE RESERVOIR, NEAR SCOFIELD, UT",Non-ref,WestMnts,148.1787,14,39.774406,-111.191006,UT," ",yes,71,60,20,T09310500
6881,09310700,"MUD CREEK BL WINTER QUARTERS CANYON AT SCOFIELD,UT",Non-ref,WestMnts,70.59151,14,39.721629,-111.161283,UT," ",yes,27,27,19,T09310700
6882,09311500,"PRICE RIVER NEAR SCOFIELD, UTAH",Non-ref,WestMnts,392.6142,14,39.786906,-111.12017,UT," "," ",32,20,0,T09311500
6883,09312600,"WHITE RIVER BL TABBYUNE C NEAR SOLDIER SUMMIT, UT",Ref,WestMnts,195.2946,14,39.875793,-111.037388,UT,yes,yes,42,42,20,T09312600
6884,09312700,"BEAVER CREEK NEAR SOLDIER SUMMIT, UTAH",Non-ref,WestMnts,67.9572,14,39.830516,-110.96933,UT," "," ",29,29,0,T09312700
6885,09312800,"WILLOW CREEK NEAR CASTLE GATE, UTAH",Ref,WestMnts,162.5472,14,39.776907,-110.792381,UT," "," ",27,27,0,T09312800
6886,09313000,"PRICE RIVER NEAR HEINER, UTAH",Non-ref,WestMnts,1180.249,14,39.718852,-110.865995,UT," "," ",50,35,13,T09313000
6887,09314500,"PRICE RIVER AT WOODSIDE, UT",Non-ref,WestXeric,4494.166,14,39.263858,-110.346546,UT," ",yes,55,52,12,T09314500
6888,09315500,"SALERATUS WASH AT GREEN RIVER, UTAH",Ref,WestXeric,485.9289,14,38.981362,-110.246808,UT," "," ",22,21,0,T09315500
6889,09318000,"HUNTINGTON CREEK NR HUNTINGTON, UTAH",Non-ref,WestXeric,487.3473,14,39.371356,-111.06378,UT," "," ",47,26,0,T09318000
6890,09324500,"COTTONWOOD CREEK NEAR ORANGEVILLE, UTAH",Non-ref,WestMnts,537.0894,14,39.266633,-111.129892,UT," "," ",64,30,0,T09324500
6891,09326500,"FERRON CREEK (UPPER STATION) NEAR FERRON, UT",Non-ref,WestMnts,358.7283,14,39.104137,-111.216559,UT," ",yes,74,60,20,T09326500
6892,09328000,"SAN RAFAEL RIVER NEAR CASTLE DALE, UTAH",Non-ref,WestXeric,2380.722,14,39.143584,-110.897944,UT," "," ",31,29,0,T09328000
6893,09328500,"SAN RAFAEL RIVER NEAR GREEN RIVER, UT",Non-ref,WestXeric,4292.528,14,38.858308,-110.370147,UT," ",yes,73,60,20,T09328500
6894,09329050,"SEVEN MILE CREEK NEAR FISH LAKE, UT",Ref,WestMnts,63.414,14,38.627752,-111.647965,UT," ",yes,35,35,10,T09329050
6895,09330000,"FREMONT RIVER NEAR BICKNELL, UT",Non-ref,WestMnts,1951.025,14,38.306925,-111.518792,UT," ",yes,54,42,20,T09330000
6896,09330230,"FREMONT RIVER NEAR CAINEVILLE, UT",Non-ref,WestMnts,3131.813,14,38.279147,-111.06572,UT," ",yes,42,42,20,T09330230
6897,09330500,"MUDDY CREEK NEAR EMERY, UT",Non-ref,WestMnts,271.1844,14,38.981919,-111.249336,UT," ",yes,63,60,20,T09330500
6898,09333500,"DIRTY DEVIL R ABV POISON SP WASH NR HANKSVILLE, UT",Non-ref,WestXeric,10769.6,14,38.094153,-110.407364,UT," ",yes,53,52,12,T09333500
6899,09334000,"NORTH WASH NEAR HANKSVILLE (HITE), UTAH",Ref,WestXeric,352.9908,14,37.898599,-110.449309,UT," "," ",20,20,0,T09334000
6900,09334500,WHITE CANYON NEAR HANKSVILLE UTAH,Ref,WestXeric,717.5691,14,37.7986,-110.376529,UT," "," ",20,20,0,T09334500
6901,09337000,"PINE CREEK NEAR ESCALANTE, UT",Non-ref,WestMnts,175.0293,14,37.862487,-111.636011,UT," ",yes,56,56,19,T09337000
6902,09337500,"ESCALANTE RIVER NEAR ESCALANTE, UT",Non-ref,WestXeric,826.3692,14,37.778044,-111.574618,UT," ",yes,51,43,20,T09337500
6903,09338000,"EAST FORK BOULDER CREEK NEAR BOULDER, UTAH",Ref,WestMnts,52.9083,14,38.041929,-111.450174,UT," "," ",20,20,0,T09338000
6904,09339900,"EF SAN JUAN R AB SAND CREEK, NR PAGOSA SPGS, CO.",Ref,WestMnts,169.8507,14,37.38973,-106.841151,CO," "," ",45,45,12,T09339900
6905,09340000,"EAST FORK SAN JUAN RIVER NR PAGOSA SPRINGS, CO.",Ref,WestMnts,236.286,14,37.369451,-106.892262,CO," "," ",45,31,0,T09340000
6906,09342500,"SAN JUAN RIVER AT PAGOSA SPRINGS, CO.",Non-ref,WestMnts,726.894,14,37.266117,-107.010873,CO," ",yes,74,60,20,T09342500
6907,09343000,"RIO BLANCO NEAR PAGOSA SPRINGS, CO.",Non-ref,WestMnts,149.9418,14,37.212786,-106.79448,CO," "," ",36,22,0,T09343000
6908,09343300,"RIO BLANCO BL BLANCO DIV DAM, NR PAGOSA SPS, CO.",Non-ref,WestMnts,177.7662,14,37.203619,-106.811147,CO," "," ",27,27,9,T09343300
6909,09344000,"NAVAJO R AT BANDED PEAK RANCH, NEAR CHROMO, CO.",Non-ref,WestMnts,178.4349,14,37.085288,-106.68948,CO," "," ",59,46,6,T09344000
6910,09344400,"NAVAJO RIVER BL OSO DIVERSION DAM NR CHROMO, CO.",Non-ref,WestMnts,252.2079,14,37.030289,-106.737814,CO," "," ",27,27,9,T09344400
6911,09345200,"LITTLE NAVAJO R BL L OSO DIV DAM, NR CHROMO, CO.",Non-ref,WestMnts,34.9344,14,37.075566,-106.811147,CO," "," ",25,25,7,T09345200
6912,09346000,"NAVAJO RIVER AT EDITH, CO.",Non-ref,WestMnts,456.4044,14,37.002788,-106.907537,CO," "," ",71,46,6,T09346000
6913,09346050,"NAVAJO RIVER NEAR DULCE, NM",Non-ref,WestMnts,598.1625,14,36.9615,-106.97778,NM," ",yes,4,4,4,T09346050
6914,09346400,"SAN JUAN RIVER NEAR CARRACAS, CO.",Non-ref,WestMnts,3248.188,14,37.013617,-107.312267,CO," ",yes,47,47,20,T09346400
6915,09349500,"PIEDRA RIVER NEAR PIEDRA, CO.",Non-ref,WestMnts,957.8151,14,37.222226,-107.342826,CO," "," ",33,23,0,T09349500
6916,09349800,"PIEDRA RIVER NEAR ARBOLES, CO.",Non-ref,WestMnts,1692.402,14,37.088338,-107.397826,CO," ",yes,47,47,20,T09349800
6917,09352900,"VALLECITO CREEK NEAR BAYFIELD, CO.",Ref,WestMnts,188.1514,14,37.477501,-107.543669,CO,yes,yes,47,47,20,T09352900
6918,09353500,"LOS PINOS RIVER NEAR BAYFIELD, CO.",Non-ref,WestMnts,656.343,14,37.38278,-107.577558,CO," "," ",59,37,0,T09353500
6919,09353800,"LOS PINOS RIVER NEAR IGNACIO, CO",Non-ref,WestMnts,880.8273,14,37.166111,-107.5825,CO," ",yes,10,10,10,T09353800
6920,09354500,"LOS PINOS RIVER AT LA BOCA, CO.",Non-ref,WestMnts,1343.914,14,37.009448,-107.5995,CO," ",yes,58,58,20,T09354500
6921,09355000,"SPRING CREEK AT LA BOCA, CO.",Non-ref,WestXeric,151.1829,14,37.011115,-107.597,CO," ",yes,58,58,20,T09355000
6922,09355500,"SAN JUAN RIVER NEAR ARCHULETA, NM",Non-ref,WestMnts,8372.682,14,36.801394,-107.698114,NM," ",yes,54,54,20,T09355500
6923,09357500,"ANIMAS RIVER AT HOWARDSVILLE, CO.",Non-ref,WestMnts,148.7358,14,37.833052,-107.599505,CO," "," ",47,33,0,T09357500
6924,09358000,"ANIMAS RIVER AT SILVERTON, CO.",Non-ref,WestMnts,182.4687,14,37.811108,-107.659228,CO," ",yes,17,17,17,T09358000
6925,09358550,"CEMENT CREEK AT SILVERTON, CO",Non-ref,WestMnts,52.1433,14,37.819719,-107.663672,CO," ",yes,17,17,17,T09358550
6926,09359010,"MINERAL CREEK AT SILVERTON, CO",Non-ref,WestMnts,136.1178,14,37.802774,-107.672839,CO," ",yes,17,17,17,T09359010
6927,09359020,"ANIMAS RIVER BELOW SILVERTON, CO",Non-ref,WestMnts,378.1845,14,37.790275,-107.667561,CO," ",yes,18,18,18,T09359020
6928,09359500,"ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO",Non-ref,WestMnts,930.0807,14,37.570277,-107.78062,CO," ",yes,11,7,0,T09359500
6929,09361000,"HERMOSA CREEK NEAR HERMOSA, CO.",Non-ref,WestMnts,436.5324,14,37.421945,-107.845067,CO," "," ",48,31,0,T09361000
6930,09361500,"ANIMAS RIVER AT DURANGO, CO.",Non-ref,WestMnts,1817.365,14,37.279169,-107.880345,CO," ",yes,96,60,20,T09361500
6931,09362520,"ANIMAS RIVER BLW DURANGO PUMP PLANT NR DURANGO, CO",Non-ref,WestMnts,2005.596,14,37.249264,-107.872583,CO," ",yes,1,1,1,T09362520
6932,09363100,"SALT CREEK NEAR OXFORD, CO.",Non-ref,WestXeric,46.6092,14,37.139725,-107.753396,CO," "," ",23,23,0,T09363100
6933,09363200,"FLORIDA RIVER AT BONDAD, CO.",Non-ref,WestMnts,571.8312,14,37.056669,-107.869788,CO," "," ",23,23,0,T09363200
6934,09363500,"ANIMAS RIVER NEAR CEDAR HILL, NM",Non-ref,WestMnts,2854.036,14,37.038058,-107.874232,CO," ",yes,75,60,20,T09363500
6935,09364010,"ANIMAS RIVER BELOW AZTEC, NM",Non-ref,WestMnts,3370.298,14,36.817861,-108.024444,NM," ",yes,6,6,6,T09364010
6936,09364500,"ANIMAS RIVER AT FARMINGTON, NM",Non-ref,WestMnts,3545.659,14,36.721392,-108.202018,NM," ",yes,86,60,20,T09364500
6937,09365000,"SAN JUAN RIVER AT FARMINGTON, NM",Non-ref,WestMnts,18633.95,14,36.72278,-108.22563,NM," ",yes,79,60,20,T09365000
6938,09365500,"LA PLATA RIVER AT HESPERUS, CO.",Non-ref,WestMnts,84.0987,14,37.289722,-108.040628,CO," ",yes,92,60,20,T09365500
6939,09366500,LA PLATA RIVER AT COLORADO-NEW MEXICO STATE LINE,Non-ref,WestXeric,800.7858,14,36.999722,-108.188688,CO," ",yes,89,60,20,T09366500
6940,09367000,"LA PLATA RIVER AT LA PLATA, NM",Non-ref,WestXeric,854.8056,14,36.930917,-108.184639,NM," ",yes,6,6,6,T09367000
6941,09367500,"LA PLATA RIVER NEAR FARMINGTON, NM",Non-ref,WestXeric,1503.473,14,36.739724,-108.248131,NM," ",yes,69,58,18,T09367500
6942,09368000,"SAN JUAN RIVER AT SHIPROCK, NM",Non-ref,WestXeric,33180.13,14,36.79222,-108.732311,NM," ",yes,74,59,19,T09368000
6943,09370600,"MANCOS RIVER AT ANITAS FLAT BELOW MANCOS, CO",Non-ref,WestMnts,414.8424,14,37.2525,-108.35786,CO," ",yes,6,6,6,T09370600
6944,09371000,"MANCOS RIVER NEAR TOWAOC, CO.",Non-ref,WestXeric,1361.793,14,37.027494,-108.741484,CO," ",yes,80,58,20,T09371000
6945,09371010,"SAN JUAN RIVER AT FOUR CORNERS, CO",Non-ref,WestXeric,37641.28,14,37.005553,-109.033992,CO," ",yes,31,31,19,T09371010
6946,09371492,"MUD CREEK AT STATE HIGHWAY 32, NEAR CORTEZ, CO.",Non-ref,WestXeric,87.3459,14,37.312772,-108.661207,CO," ",yes,21,21,16,T09371492
6947,09371520,"MCELMO CREEK ABOVE TRAIL CANYON NEAR CORTEZ, CO",Non-ref,WestXeric,606.9645,14,37.32666,-108.700653,CO," ",yes,16,16,16,T09371520
6948,09372000,MCELMO CREEK NEAR COLORADO-UTAH STATE LINE,Non-ref,WestXeric,897.1452,14,37.32416,-109.015666,CO," ",yes,58,58,20,T09372000
6949,09372400,"NORTH CREEK NEAR MONTICELLO, UT",Ref,WestMnts,7.1802,14,37.87666,-109.44595,UT," ",yes,6,6,6,T09372400
6950,09378170,"SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT",Ref,WestMnts,21.8979,14,37.846661,-109.369562,UT,yes,yes,24,24,20,T09378170
6951,09378630,"RECAPTURE CREEK NEAR BLANDING, UT",Ref,WestMnts,10.4238,14,37.75555,-109.476511,UT,yes,yes,44,44,20,T09378630
6952,09378700,COTTONWOOD WASH NR BLANDING UTAH,Ref,WestXeric,527.7114,14,37.560554,-109.578735,UT," "," ",23,23,0,T09378700
6953,09379200,"CHINLE CREEK NEAR MEXICAN WATER, AZ",Non-ref,WestXeric,9645.784,14,36.943891,-109.710668,AZ," ",yes,45,45,20,T09379200
6954,09381800,"PARIA RIVER NEAR KANAB, UTAH",Non-ref,WestXeric,1682.639,14,37.107484,-111.90601,UT," ",yes,6,6,6,T09381800
